ticker,date,alpha_annual,beta_mkt,r2,regime
GOOGL,2022-04-29,-0.0115528992861299,-0.0648526218306628,0.0024994090479069,range_bound
GOOGL,2022-05-02,-0.0490359549652532,-0.0430690256952993,0.0011950218323131,range_bound
GOOGL,2022-05-03,-0.1050539203476973,-0.0221468895773241,0.0003303724736491,range_bound
GOOGL,2022-05-04,-0.146636458195307,0.0028850242556594,5.672114198884692e-06,range_bound
GOOGL,2022-05-05,-0.1280629180407723,0.015441029117351,0.000170567822939,range_bound
GOOGL,2022-05-06,-0.1030585909116814,0.0216227226998388,0.0003584350151486,range_bound
GOOGL,2022-05-09,-0.0832880539556485,0.0279715026278101,0.0005986689264121,crisis
GOOGL,2022-05-10,-0.062201578070974,0.0287172929793966,0.0006665621279768,range_bound
GOOGL,2022-05-11,-0.0524423005565107,0.0255690053534922,0.0005256746240169,crisis
GOOGL,2022-05-12,-0.0928693419310089,0.0126188532512657,0.0001309417488123,range_bound
GOOGL,2022-05-13,-0.062466069600105,0.0020642288552351,3.520661820854976e-06,crisis
GOOGL,2022-05-16,-0.081008031334911,-0.0017958223422804,2.741084843660424e-06,crisis
GOOGL,2022-05-17,-0.0961132482412303,-0.0031165219792062,8.268965070890033e-06,crisis
GOOGL,2022-05-18,-0.1054754953322979,-0.0039655992816746,1.3645932227190904e-05,crisis
GOOGL,2022-05-19,-0.1221756545753715,0.011302770022737,0.000118836259542,crisis
GOOGL,2022-05-20,-0.1204601430766109,0.010886102508732,0.0001101984217081,crisis
GOOGL,2022-05-23,-0.1093062262272157,0.0097301837153342,8.840658052289285e-05,crisis
GOOGL,2022-05-24,-0.1372965858297848,0.0004141391581768,1.6215225218108034e-07,crisis
GOOGL,2022-05-25,-0.1276163687798601,-0.0181164113032208,0.0003033946668975,crisis
GOOGL,2022-05-26,-0.1278264118175848,-0.0181192471491827,0.0003037788558233,crisis
GOOGL,2022-05-27,-0.148744464729893,-0.0253051849653206,0.0006020184929071,crisis
GOOGL,2022-05-31,-0.1930196534762438,-0.0501598694963877,0.0023682412448164,crisis
GOOGL,2022-06-01,-0.164901612632133,-0.0497988877608351,0.0023405215379815,crisis
GOOGL,2022-06-02,-0.1662485564936692,-0.050219831636933,0.0023851335271727,crisis
GOOGL,2022-06-03,-0.0702790333044908,-0.0356969547181114,0.0012665062434334,crisis
GOOGL,2022-06-06,-0.0929575504844472,-0.0280008513894911,0.0007820865672089,crisis
GOOGL,2022-06-07,-0.0496400348870607,-0.0258436472644729,0.0006695012531794,crisis
GOOGL,2022-06-08,0.053463053145359,-0.033589888418879,0.0012690263124132,crisis
GOOGL,2022-06-09,0.0559948007736257,-0.0325928807957814,0.0011952881902855,crisis
GOOGL,2022-06-10,0.018697617108536,-0.0183198320238666,0.0003819129671656,crisis
GOOGL,2022-06-13,-0.0104134709141024,0.0078660586824224,7.087773301583944e-05,crisis
GOOGL,2022-06-14,0.0260594764346735,-0.0260626577585555,0.0007969466643702,crisis
GOOGL,2022-06-15,0.0201233266390943,-0.0262001469793955,0.000804552034455,crisis
GOOGL,2022-06-16,-0.0253946126652006,-0.0383483171088673,0.0017044677024388,crisis
GOOGL,2022-06-17,0.0452326606586435,-0.0612564192982542,0.0044482395636823,crisis
GOOGL,2022-06-21,0.0173574567613685,-0.061935973814632,0.0045545203335849,crisis
GOOGL,2022-06-22,-0.1010223534500537,-0.0897726078350035,0.0096071927257185,crisis
GOOGL,2022-06-23,-0.1111309009821387,-0.0902940394921535,0.0097285483381358,crisis
GOOGL,2022-06-24,-0.0972692105819116,-0.0882949081720221,0.0093385347046626,crisis
GOOGL,2022-06-27,-0.091621747793167,-0.0100020530762551,0.0001279579199242,crisis
GOOGL,2022-06-28,-0.0443453913282981,0.0045744327664303,2.769728549589789e-05,crisis
GOOGL,2022-06-29,-0.1176255391095991,0.0324422975587593,0.0014350237529054,crisis
GOOGL,2022-06-30,-0.1264508883884781,0.034070295624437,0.001578585138902,crisis
GOOGL,2022-07-01,-0.1415815593119389,0.0352422759338974,0.0016886174244357,crisis
GOOGL,2022-07-05,-0.1407990921781564,0.0348689096020302,0.0016586419656982,crisis
GOOGL,2022-07-06,-0.2002620091230132,0.0311977804076927,0.001257525847621,crisis
GOOGL,2022-07-07,-0.1994931742803575,0.0285711969823634,0.0010537691054578,crisis
GOOGL,2022-07-08,-0.147809145771007,0.0394179997225696,0.0019758547645681,crisis
GOOGL,2022-07-11,-0.1553754337162624,0.0349290580139148,0.0015414094377071,crisis
GOOGL,2022-07-12,-0.1891382662494519,0.0429306794755313,0.0022710814584173,crisis
GOOGL,2022-07-13,-0.1914431784762793,0.0430229402325505,0.0022768348131414,crisis
GOOGL,2022-07-14,-0.2223127189155327,0.0463193424576035,0.0025955024467585,crisis
GOOGL,2022-07-15,-0.2100088861706422,0.0542795568337332,0.0035366805933794,crisis
GOOGL,2022-07-18,-0.1878418623916899,0.0562057735196314,0.0039007488544389,crisis
GOOGL,2022-07-19,-0.1289450983626104,0.048827848571797,0.0028216215676399,crisis
GOOGL,2022-07-20,-0.2345063628784787,-0.0020300392606749,4.533554964769593e-06,crisis
GOOGL,2022-07-21,-0.2221877596461735,-0.0020587177095824,4.681896761615789e-06,crisis
GOOGL,2022-07-22,-0.2280901200043416,-0.0033044181758378,1.2103290267906353e-05,crisis
GOOGL,2022-07-25,-0.0973209944853726,-0.0252621560145148,0.000582628615625,crisis
GOOGL,2022-07-26,-0.0704323881015773,-0.0259532660378001,0.0006182630643079,crisis
GOOGL,2022-07-27,-0.0557597895676652,-0.0282367984840915,0.0007325915435689,crisis
GOOGL,2022-07-28,-0.15179225989717,-0.0655038831753198,0.0038176262641961,crisis
GOOGL,2022-07-29,-0.2624280822532612,-0.0199898294828988,0.0004230741538376,crisis
GOOGL,2022-08-01,-0.2591077779023059,-0.0192024912717276,0.0003932057503232,crisis
GOOGL,2022-08-02,-0.2542371627909044,-0.0195740681802191,0.0004085876194652,crisis
GOOGL,2022-08-03,-0.2697103312091882,-0.0194527327570277,0.0004058957393863,crisis
GOOGL,2022-08-04,-0.2724833187510402,-0.0189767958839401,0.0003886617924586,crisis
GOOGL,2022-08-05,-0.286936364357134,-0.0200656531830501,0.0004362580137411,crisis
GOOGL,2022-08-08,-0.2600140668593549,-0.0283066532132634,0.0008737405041734,crisis
GOOGL,2022-08-09,-0.268414687068768,-0.0284570072211406,0.0008842985947764,range_bound
GOOGL,2022-08-10,-0.2365494412145583,-0.0411357227170829,0.0018617017928287,crisis
GOOGL,2022-08-11,-0.2075897596018443,-0.0319028708695721,0.001123868168726,trending_up
GOOGL,2022-08-12,-0.200198579106768,-0.0343397291936831,0.0012985055683286,crisis
GOOGL,2022-08-15,-0.1662501157613469,-0.0359592127852189,0.0014187838800324,trending_up
GOOGL,2022-08-16,-0.1609322653065205,-0.035592425230766,0.0013889374078666,trending_up
GOOGL,2022-08-17,-0.1522737490821373,-0.0393587605781117,0.0016927545678245,range_bound
GOOGL,2022-08-22,-0.1925591373518138,-0.0328308258340954,0.0011499453679303,range_bound
GOOGL,2022-08-23,-0.0801646490576758,-0.075560749469023,0.0054354066709229,trending_up
GOOGL,2022-08-24,-0.1155033870542882,-0.0974196459223749,0.0090175289241298,trending_up
GOOGL,2022-08-25,-0.1184042442110245,-0.1001629815981194,0.0094366182887054,trending_up
GOOGL,2022-08-26,-0.2212882218805154,-0.1275110592004977,0.013883615553937,range_bound
GOOGL,2022-08-29,-0.0420953563641576,-0.2600780721452383,0.0417127074516963,range_bound
GOOGL,2022-08-30,-0.019840747539788,-0.262322462232014,0.0423570260133802,range_bound
GOOGL,2022-08-31,-0.0219388723795604,-0.2655455429169719,0.043158970280309,range_bound
GOOGL,2022-09-01,-0.0068073642844185,-0.2671762247884947,0.0436879409267453,range_bound
GOOGL,2022-09-02,-0.0443490566209594,-0.2711046788575132,0.0439565825861898,range_bound
GOOGL,2022-09-06,0.005699748339873,-0.2794453740922877,0.0461613251615038,range_bound
GOOGL,2022-09-07,0.040901527736026,-0.2820602785699923,0.0466717830738264,range_bound
GOOGL,2022-09-08,-0.0221562997245535,-0.3035769826684625,0.0525839644888822,range_bound
GOOGL,2022-09-12,0.0263935440480795,-0.2964949771749268,0.0497830758740875,range_bound
GOOGL,2022-09-13,0.0308347861995115,-0.2970323697622671,0.0493602457574532,range_bound
GOOGL,2022-09-14,-0.1623761996921131,-0.1413426365820891,0.0099090029774535,range_bound
GOOGL,2022-09-15,-0.1450244606075524,-0.1420938534718199,0.0099461562137411,range_bound
GOOGL,2022-09-21,-0.1237944811119627,-0.1501808340866574,0.0109720542368355,range_bound
GOOGL,2022-09-22,-0.1780249398818719,-0.1316709504642016,0.0083635472805557,range_bound
GOOGL,2022-09-23,-0.1447089376454263,-0.136540784649984,0.0089671157982282,range_bound
GOOGL,2022-09-26,-0.1448190697677935,-0.1483454293109195,0.0103902397307323,range_bound
GOOGL,2022-09-27,-0.1599487055567858,-0.145425525099042,0.0099811211035407,range_bound
GOOGL,2022-09-28,-0.1666381645784618,-0.1375250990982988,0.0087110562996984,range_bound
GOOGL,2022-09-29,-0.0699475024088308,-0.1030516696379063,0.0047780663872701,range_bound
GOOGL,2022-09-30,-0.1435064186961115,-0.0729963368185965,0.0023407901164438,range_bound
GOOGL,2022-10-03,-0.2069321700324576,-0.0560311683583772,0.0013684286687341,range_bound
GOOGL,2022-10-04,-0.0768269333673984,0.0024635140541048,2.5218579756680626e-06,range_bound
GOOGL,2022-10-05,0.0332785663257744,0.0509242984927587,0.0010663251157551,range_bound
GOOGL,2022-10-06,0.0239462101597225,0.0513239696551137,0.0010770405570723,range_bound
GOOGL,2022-10-07,0.0169809481012084,0.0501066245114198,0.0010251894722945,range_bound
GOOGL,2022-10-10,-0.081879134979414,0.0986257999710615,0.003879674490996,range_bound
GOOGL,2022-10-11,-0.1250618367609554,0.0995510259740973,0.0039244627648438,range_bound
GOOGL,2022-10-12,-0.1481458235774624,0.1014991842488369,0.0040549104933357,trending_down
GOOGL,2022-10-13,-0.1387668347576081,0.0989180625877934,0.0038171782505548,range_bound
GOOGL,2022-10-14,-0.0685310918607111,0.1274549771290019,0.0063758335638761,trending_down
GOOGL,2022-10-17,-0.1527697002704454,0.163476614600115,0.0101979888901658,range_bound
GOOGL,2022-10-18,0.0002881676454258,0.2211005232860037,0.0177522361148476,range_bound
GOOGL,2022-10-19,0.0216797900209548,0.2246907680932887,0.018381913874146,range_bound
GOOGL,2022-10-20,0.0107742941040065,0.2226770826469381,0.0179453690447318,range_bound
GOOGL,2022-10-21,0.0175778626021665,0.220608713268415,0.0176296412356562,range_bound
GOOGL,2022-11-03,0.1025352286551064,0.2394066037863911,0.0210316884366652,range_bound
GOOGL,2022-11-04,0.1447921125609241,0.2328922540550011,0.0199662101772669,range_bound
GOOGL,2022-11-07,0.0651927956641367,0.2397717857575916,0.0214782489619873,range_bound
GOOGL,2022-11-08,0.0534360848095856,0.2385632327210269,0.0213123959115966,range_bound
GOOGL,2022-11-09,0.0103913680583891,0.2393495077634247,0.0215594324414463,range_bound
GOOGL,2022-11-10,-0.0510779563416764,0.2544743010668755,0.0247598472249945,crisis
GOOGL,2022-11-11,-0.0862295885355771,0.23786444923337,0.0235435009968937,crisis
GOOGL,2022-11-14,-0.1106633690008753,0.2354964971405964,0.0231566084687169,crisis
GOOGL,2022-11-15,-0.0942334034993168,0.2294048255772181,0.021583962393227,crisis
GOOGL,2022-11-16,-0.0715518882710883,0.230235059524439,0.021816841247096,crisis
GOOGL,2022-11-17,-0.0805970582272983,0.2253822329902483,0.0206079734887911,crisis
GOOGL,2022-11-18,-0.0819949586621461,0.2262659569099898,0.0200248043556013,crisis
GOOGL,2022-11-21,-0.0923095119179631,0.2253945618189344,0.0198661856379538,crisis
GOOGL,2022-11-22,-0.0999313820193775,0.2256764676227573,0.0199064548407913,crisis
GOOGL,2022-11-23,-0.1005414421736846,0.2251164842849753,0.0193957274318338,crisis
GOOGL,2022-11-25,-0.1039923469749205,0.2343498641696008,0.0202735021966137,crisis
GOOGL,2022-11-28,-0.1296196902135008,0.2347627777819138,0.0202861580517222,crisis
GOOGL,2022-11-29,-0.1692224920551647,0.2497808250701999,0.022335047107776,crisis
GOOGL,2022-11-30,-0.1882005437878577,0.2504462309021473,0.0224182975321236,crisis
GOOGL,2022-12-01,-0.3212267883633178,0.1707307238765707,0.0099456859308132,crisis
GOOGL,2022-12-02,-0.3232784897016934,0.1708014768146347,0.0099537939553762,crisis
GOOGL,2022-12-05,-0.3357824696926966,0.1719372218395134,0.0099105738953888,crisis
GOOGL,2022-12-06,-0.3599406223869458,0.1817370955929002,0.0111302908601087,crisis
GOOGL,2022-12-07,-0.4262276670975369,0.2059409705663822,0.0137375977781559,crisis
GOOGL,2022-12-08,-0.3644776509335856,0.2046920287669701,0.0125699765635662,crisis
GOOGL,2022-12-09,-0.3275830185975513,0.2114798985448799,0.0133106967904241,crisis
GOOGL,2022-12-12,-0.2919981712792575,0.2060860739481516,0.0126186220519086,crisis
GOOGL,2022-12-13,-0.290747656129647,0.2082709993056878,0.0128301740137348,crisis
GOOGL,2022-12-14,-0.3952814432073924,0.2021523752067335,0.0118333443554177,crisis
GOOGL,2022-12-15,-0.3773788709597467,0.1988940297001697,0.0114263147411971,crisis
GOOGL,2022-12-16,-0.2153863522066348,0.1218750777817163,0.003938394427935,crisis
GOOGL,2022-12-19,-0.1503600455672377,0.138787168394495,0.0050482717236168,crisis
GOOGL,2022-12-20,-0.1066169046445447,0.1313577582180248,0.0044901569974186,crisis
GOOGL,2022-12-21,-0.1267166636803119,0.1313337169317757,0.0044771442609778,crisis
GOOGL,2022-12-22,-0.173310263586636,0.1161096221514081,0.0034910688255517,crisis
GOOGL,2022-12-23,-0.0632432925028257,0.086172780499831,0.0018758911412813,crisis
GOOGL,2022-12-29,-0.15274891705515,0.0771522648795634,0.0014864467933614,crisis
GOOGL,2022-12-30,-0.0260871731342959,0.1171662169980557,0.0033242942066865,crisis
GOOGL,2023-01-03,-0.0389639068718494,0.1180564624914251,0.0033624081621539,crisis
GOOGL,2023-01-04,0.0305626906172742,0.1053833415693012,0.0026260887982253,crisis
GOOGL,2023-01-05,0.0115481524738103,0.0788596504030918,0.001428944215156,range_bound
GOOGL,2023-01-06,-0.1410316396373947,0.1387254695123344,0.004153881996507,crisis
GOOGL,2023-01-09,-0.0864760341681352,0.163414987225771,0.0058097065160085,crisis
GOOGL,2023-01-10,-0.0042041328658786,0.1739677420899202,0.0065457297067264,trending_up
GOOGL,2023-01-11,-0.050387355783278,0.2138372785142166,0.0095402680016937,crisis
GOOGL,2023-01-12,0.1233560705740146,0.2487606762912843,0.0123193722124959,trending_up
GOOGL,2023-01-13,0.1844773460683753,0.283953941494524,0.0158331882758474,trending_up
GOOGL,2023-01-17,0.237739190593871,0.2864090948301031,0.0160491642582,trending_up
GOOGL,2023-01-18,0.1901591574423711,0.2886456494169114,0.0162043787101323,trending_up
GOOGL,2023-01-19,0.1273915419740794,0.2561917672199368,0.0125463985739534,range_bound
GOOGL,2023-01-20,0.2654059902983761,0.2404383705098868,0.010892858384541,range_bound
GOOGL,2023-01-23,0.5973020654410945,0.306684406919158,0.0161892487822398,trending_up
GOOGL,2023-01-24,0.4972808735857947,0.291026665043816,0.014547757779503,trending_up
GOOGL,2023-01-25,0.6267825088126604,0.2863618833460072,0.0139444804329735,trending_up
GOOGL,2023-01-26,0.7607196156248515,0.2880194521831294,0.0139510468932335,trending_up
GOOGL,2023-01-27,0.781650205497753,0.2769764036523766,0.0129959282343836,trending_up
GOOGL,2023-01-30,0.7267228842560669,0.2764755118749724,0.0129011072336338,trending_up
GOOGL,2023-01-31,0.7811567162871138,0.2516790537676415,0.0106565752052925,trending_up
GOOGL,2023-02-01,0.6899536447766079,0.2380370686420365,0.0095740897072712,trending_up
GOOGL,2023-02-02,0.7114165026613088,0.2182816323527033,0.0080589271646981,trending_up
GOOGL,2023-02-03,0.4937585633688643,0.1739579018125863,0.0049470566014803,trending_up
GOOGL,2023-02-06,0.5989246047815553,0.1634945182059284,0.0043951252137905,trending_up
GOOGL,2023-02-07,0.6440038240446848,0.1609128691209506,0.0042650030889239,trending_up
GOOGL,2023-02-08,0.6280992690350082,0.1621248648513051,0.0042951070040276,trending_up
GOOGL,2023-02-09,0.5979091580163107,0.1631514772819992,0.0043720697456587,trending_up
GOOGL,2023-02-10,0.7832065940186226,0.2205686047610655,0.0079454784292289,trending_up
GOOGL,2023-02-13,0.7905191493378432,0.2214696455644494,0.0080014953753079,trending_up
GOOGL,2023-02-14,0.8039787525926145,0.2225776909689196,0.0080939289055436,trending_up
GOOGL,2023-02-15,0.5368011171972349,0.2522384392170083,0.0107290948710111,range_bound
GOOGL,2023-02-16,0.5206598857404536,0.2516309940507337,0.01067788781744,range_bound
GOOGL,2023-02-17,0.5073663228281309,0.2534108739817927,0.0108535407660824,range_bound
GOOGL,2023-02-21,0.6708613706511399,0.3066720128330114,0.0157228068661092,range_bound
GOOGL,2023-02-22,0.7274960669564643,0.3016469199906964,0.0153730694554685,range_bound
GOOGL,2023-02-23,0.7441908193495443,0.3054010556454977,0.0156297018109871,range_bound
GOOGL,2023-02-24,0.7437508407133762,0.3047631083640272,0.0155762571844644,range_bound
GOOGL,2023-02-27,0.780962984037223,0.3002259897963706,0.0151542783877037,range_bound
GOOGL,2023-02-28,0.7651943181670602,0.3013088458702284,0.0151184938452586,range_bound
GOOGL,2023-03-06,0.7641230929028551,0.301603715764577,0.0151554043576881,range_bound
GOOGL,2023-03-07,0.8851722405557791,0.3022370008657956,0.0151257327603467,range_bound
GOOGL,2023-03-08,0.804099453592003,0.3173559930876342,0.0167347309008178,range_bound
GOOGL,2023-03-09,0.8327400761342725,0.3172992551486987,0.0167186807884782,range_bound
GOOGL,2023-03-10,0.6806287759251142,0.3429764677605331,0.0191860326856118,range_bound
GOOGL,2023-03-13,0.5811241367235815,0.3636892523116433,0.0214977626931435,range_bound
GOOGL,2023-03-14,0.6113019566506137,0.3628939655675805,0.0211387549042196,range_bound
GOOGL,2023-03-15,0.3675914588572539,0.3109528579928164,0.0152094182682276,range_bound
GOOGL,2023-03-16,0.5175649483845088,0.3011026427864822,0.0141016678591467,range_bound
GOOGL,2023-03-17,0.8848815407006048,0.3484799406412527,0.01842530189446,range_bound
GOOGL,2023-03-30,0.7332875222629498,0.3928815587588134,0.023611091507826,range_bound
GOOGL,2023-03-31,0.7116016232676141,0.3931337432132046,0.0236754160551555,range_bound
GOOGL,2023-04-03,0.5985063492547185,0.3742550194679778,0.0215178278700729,range_bound
GOOGL,2023-04-04,0.7995926176140367,0.4106363987266533,0.0263015095027661,range_bound
GOOGL,2023-04-05,0.3781997361852391,0.6010424819142682,0.0593490155832677,range_bound
GOOGL,2023-04-06,0.3464512107024089,0.6047794336252951,0.060046299849501,range_bound
GOOGL,2023-04-12,0.1765588346195252,0.6013561715978869,0.057999602709848,range_bound
GOOGL,2023-04-13,0.1767818631255266,0.6033036503856182,0.0582566974974005,range_bound
GOOGL,2023-04-14,0.099317353203433,0.5745161774619364,0.0524686422875401,range_bound
GOOGL,2023-04-17,-0.0213986137302835,0.5921037304648372,0.0554806656475707,range_bound
GOOGL,2023-04-18,0.0488261482790528,0.6023332585233827,0.0563791159804498,range_bound
GOOGL,2023-04-19,0.2204366091631222,0.6400292058146815,0.0631837035388837,range_bound
GOOGL,2023-04-20,0.2078383771488088,0.6372362009866088,0.0626001059239853,range_bound
GOOGL,2023-04-21,0.1798310588778158,0.6432710986709115,0.0634028255031384,range_bound
GOOGL,2023-04-24,0.3743681736628557,0.4891930871939053,0.0362778555325439,range_bound
GOOGL,2023-04-25,0.3342513762208738,0.4883949264915593,0.0361094005971019,range_bound
GOOGL,2023-04-26,0.4036993737093521,0.4651602663927425,0.0326539274505919,range_bound
GOOGL,2023-04-27,0.4918093884225527,0.4422081131670534,0.029363187423801,range_bound
GOOGL,2023-04-28,0.2459381721227334,0.3814174227697911,0.0214816406713473,range_bound
GOOGL,2023-05-01,0.3000750069402378,0.3655535800344588,0.0196004342171473,range_bound
GOOGL,2023-05-03,0.3279548604574551,0.3611535961469009,0.0190513609632398,range_bound
GOOGL,2023-05-04,0.3591061295452875,0.3597026643357412,0.0189661146815598,range_bound
GOOGL,2023-05-05,0.2972174508484162,0.3172550524767537,0.0147678623897232,range_bound
GOOGL,2023-05-08,0.3603916611353546,0.2517930982043763,0.0093666122683113,range_bound
GOOGL,2023-05-09,0.3196390430312512,0.2298149545891285,0.0076413718218047,range_bound
GOOGL,2023-05-10,0.2162855721703092,0.1560007175534954,0.003509936347589,range_bound
GOOGL,2023-05-11,0.3588014911478225,0.113437112324016,0.0016925270475688,range_bound
GOOGL,2023-05-12,0.6040687101033511,0.1029612513789966,0.0013416229886116,range_bound
GOOGL,2023-05-15,0.5659898607294829,0.1036701689192031,0.0013503466480998,range_bound
GOOGL,2023-05-16,0.825472886227518,0.010578023187281,1.3810791022472737e-05,range_bound
GOOGL,2023-05-17,0.7926029756853963,0.0131775334812661,2.13491609882821e-05,range_bound
GOOGL,2023-05-18,0.8060267363541747,-0.0039957761517291,1.971156114555228e-06,range_bound
GOOGL,2023-05-19,0.705987887514546,-0.0129460391334704,2.068129997334633e-05,range_bound
GOOGL,2023-05-22,0.6036327162541313,-0.0618034535714099,0.0004587751619354,range_bound
GOOGL,2023-05-23,0.73937361633162,-0.1473548494721655,0.0025706472220672,range_bound
GOOGL,2023-05-24,0.6172545047694855,-0.2841698072459765,0.0096106627828935,range_bound
GOOGL,2023-05-25,0.6312904783093962,-0.3010470208247003,0.0107323615138978,range_bound
GOOGL,2023-05-26,0.6210267850042857,-0.324727940108056,0.0124423348921917,range_bound
GOOGL,2023-05-30,0.586394114839619,-0.3316010732279683,0.0130008488243499,range_bound
GOOGL,2023-05-31,0.5322906428660212,-0.375351811436537,0.0161642638488375,range_bound
GOOGL,2023-06-01,0.5670391043336662,-0.3813383993401302,0.0165921615787377,range_bound
GOOGL,2023-06-02,0.5230623778385328,-0.3904844395782378,0.0172544550681172,range_bound
GOOGL,2023-06-05,0.4780841036622985,-0.4033867050895346,0.0184908844635457,range_bound
GOOGL,2023-06-06,0.3972697224293473,-0.3988547360316076,0.0179776739414048,range_bound
GOOGL,2023-06-07,0.3620796768665233,-0.4152935277227674,0.0188463426698938,range_bound
GOOGL,2023-06-08,0.5842309438872941,-0.5447512172450547,0.0248402678708122,range_bound
GOOGL,2023-06-09,0.595367819223837,-0.5441072604642702,0.0246767072642695,range_bound
GOOGL,2023-06-12,0.6100719199501021,-0.5493757854096705,0.0249955152310002,range_bound
GOOGL,2023-06-13,0.5411444415250026,-0.5644464146065036,0.026305449259978,range_bound
GOOGL,2023-06-14,0.5570169708640451,-0.5693805909807901,0.0266919089568752,range_bound
GOOGL,2023-06-15,0.5760604275920036,-0.5707364852473027,0.0267896345805211,trending_up
GOOGL,2023-06-16,0.5202918428646068,-0.5891970501313499,0.0286880433374232,range_bound
GOOGL,2023-06-20,0.6307812184250432,-0.6007636173877581,0.0296798346119115,range_bound
GOOGL,2023-06-21,0.6111550222109048,-0.6112692201168458,0.0304149659438967,range_bound
GOOGL,2023-07-11,0.7266168150011694,-0.6341103026441638,0.0323086160363657,trending_up
GOOGL,2023-07-12,0.8181827977614753,-0.6305150690041191,0.0320653372612373,trending_up
GOOGL,2023-07-13,1.0574863511319323,-0.6598767153278464,0.0345042926826349,trending_up
GOOGL,2023-07-14,1.4562169610861826,-0.6207351111381056,0.0297404078075186,trending_up
GOOGL,2023-07-17,1.753702026660402,-0.4453596431377729,0.0148079539582225,trending_up
GOOGL,2023-07-18,1.740207531254098,-0.448283854444754,0.0150038101076303,trending_up
GOOGL,2023-07-19,1.7740697117104416,-0.4574576134746792,0.0156857567627779,trending_up
GOOGL,2023-07-20,1.8769316252364343,-0.5187757309652857,0.0195776292444981,trending_up
GOOGL,2023-07-21,2.109931408354641,-0.5914963494818049,0.0255055036682232,trending_up
GOOGL,2023-07-24,1.861487929401307,-0.5809646320591171,0.0249395279853071,trending_up
GOOGL,2023-07-25,1.6254096644196547,-0.6042402222602934,0.0269371224490188,trending_up
GOOGL,2023-07-26,1.5238658657823905,-0.5977018551795475,0.0262158678212346,trending_up
GOOGL,2023-07-31,1.2378914836229864,-0.5859237573642065,0.0241373332878663,trending_up
GOOGL,2023-08-01,1.4607426582936345,-0.5527538431017273,0.0218668392045333,trending_up
GOOGL,2023-08-02,1.4325892743038056,-0.5493854148898519,0.0215319907047319,trending_up
GOOGL,2023-08-03,0.97247016561221,-0.339981955875736,0.0084588523901332,trending_up
GOOGL,2023-08-04,0.9425975286280428,-0.3346614477451519,0.008078528509255,trending_up
GOOGL,2023-08-07,0.8237599582730304,-0.3082337462104539,0.0068544941537238,trending_up
GOOGL,2023-08-08,0.7976951484684529,-0.3236833148646565,0.0075807901119904,trending_up
GOOGL,2023-08-09,0.8051630205250655,-0.3122414078591102,0.0069461274902561,trending_up
GOOGL,2023-08-10,0.6352079353781073,-0.2429059677090821,0.0042067505734971,trending_up
GOOGL,2023-08-11,0.7595672522633383,-0.2226848936067813,0.0035746589805945,trending_up
GOOGL,2023-08-14,0.556101238467603,-0.351182992794768,0.0089253911881835,trending_up
GOOGL,2023-08-15,0.5484449108355041,-0.3602052382374599,0.0093893397381888,range_bound
GOOGL,2023-08-16,0.500901284749762,-0.3552414611504609,0.0092865409743359,trending_up
GOOGL,2023-08-17,0.5861175603418083,-0.3373250785854046,0.0084452960554254,trending_up
GOOGL,2023-08-18,0.7066066482665196,-0.3897218162202034,0.0113958795648619,range_bound
GOOGL,2023-08-21,0.7171733935925206,-0.492451277029985,0.0171850081750346,range_bound
GOOGL,2023-08-22,0.6139916597601913,-0.4994759129297523,0.0177460896787532,range_bound
GOOGL,2023-08-23,0.5270007296416674,-0.5029380892869103,0.0179213675269399,range_bound
GOOGL,2023-08-24,0.178653703927051,-0.6808649407232527,0.0337692665413675,range_bound
GOOGL,2023-08-25,0.2871016996368638,-0.732055043259602,0.0393052932151177,range_bound
GOOGL,2023-08-30,0.2294634437295408,-0.7399246280690304,0.040463070074902,range_bound
GOOGL,2023-08-31,0.3336475583407268,-0.7384008459205539,0.0403923986831592,range_bound
GOOGL,2023-09-13,0.3900426969616877,-0.7708065913595455,0.0427613540612468,range_bound
GOOGL,2023-09-14,0.2140829633033181,-0.7348560551976546,0.0391275577586583,range_bound
GOOGL,2023-09-15,-0.0638344556860067,-1.0178358643499308,0.0812568138974703,range_bound
GOOGL,2023-09-18,-0.0313731358334874,-0.9924468723615324,0.0780269670829457,range_bound
GOOGL,2023-09-19,-0.120639552285741,-0.9865437171309946,0.0779235479895928,range_bound
GOOGL,2023-09-20,-0.1815779367998561,-0.9866287016519738,0.0789876626045573,range_bound
GOOGL,2023-09-21,-0.0359036954636424,-1.0397166132878553,0.0836065067386255,range_bound
GOOGL,2023-09-22,0.0774107249248055,-1.1019702409369094,0.0949513427739864,range_bound
GOOGL,2023-09-25,0.0441558092335301,-1.079536471463402,0.0902113391090632,range_bound
GOOGL,2023-09-26,0.0349441447360658,-1.0763793693970896,0.0878553182223652,range_bound
GOOGL,2023-09-27,0.0894236705118207,-1.1061824687983717,0.0929981409541454,range_bound
GOOGL,2023-09-28,0.177650937111268,-1.003119546819376,0.0780646326025401,range_bound
GOOGL,2023-09-29,0.1364300337954855,-1.013226322327123,0.0786798292100066,range_bound
GOOGL,2023-10-02,0.1655763382561474,-1.0169762682139538,0.0788330107502952,range_bound
GOOGL,2023-10-04,0.0902740602195784,-1.0108892832414924,0.0755391613149715,range_bound
GOOGL,2023-10-05,0.1400680932840192,-0.9685951366453828,0.0687295958315936,range_bound
