,alpha_annual,beta_mkt,r2,regime
2023-04-14,-0.10414855307820603,0.007984477427638461,0.023490928761634167,range_bound
2023-04-17,-0.10503945924436486,0.00838535196468557,0.025376886528685638,range_bound
2023-04-18,-0.10488678223983117,0.008484180275020353,0.02563601106802693,range_bound
2023-04-19,-0.10449820094851991,0.008477264245037513,0.024827007291198577,range_bound
2023-04-20,-0.10398119699194752,0.008582673486956887,0.024329776265912484,range_bound
2023-04-21,-0.10332558091407318,0.008506920223124286,0.02396180813434068,range_bound
2023-04-24,-0.10349342006254714,0.00866232356598604,0.024689466350326095,range_bound
2023-04-25,-0.10361491086662677,0.009027112071105334,0.025664000289671973,range_bound
2023-04-26,-0.1035016539969289,0.008861655897913347,0.025011780883420487,range_bound
2023-04-27,-0.10308077746347266,0.0087967422912603,0.024605498475333776,range_bound
2023-04-28,-0.10296976639226396,0.00883049358404902,0.025214628731061173,range_bound
2023-05-04,-0.10330973932031973,0.008792871379663164,0.024249079851382693,range_bound
2023-05-05,-0.10719656390677001,0.009569810463615946,0.02570334992004486,range_bound
2023-05-08,-0.10767669489932807,0.009282405124431434,0.02379541669088292,range_bound
2023-05-09,-0.10716777524815269,0.009303779280126084,0.02373610913478008,range_bound
2023-05-10,-0.1072274783049737,0.009357519001418615,0.023962567284958713,range_bound
2023-05-11,-0.10752437356835398,0.009540901257688809,0.024807167099994754,range_bound
2023-05-12,-0.10618568915723048,0.01031336058437435,0.028161144643110814,range_bound
2023-05-15,-0.10600377439176512,0.010221774166824495,0.027471138395415817,range_bound
2023-05-16,-0.11270574066845107,0.009589912703267856,0.019659748349456607,range_bound
2023-05-17,-0.11268132159634625,0.009598900731508419,0.019678430930747615,range_bound
2023-05-18,-0.11326762368846743,0.009703872097289389,0.020233357672557628,range_bound
2023-05-19,-0.11236326807361063,0.010335166848957704,0.022333423340935354,range_bound
2023-05-22,-0.11288089644151833,0.010489151321089175,0.022939460872683948,range_bound
2023-05-23,-0.1129144964401615,0.010566797034394261,0.023237362838146036,range_bound
2023-05-24,-0.12233451075121837,0.014798564499522993,0.0350812560124133,range_bound
2023-05-25,-0.12150790896288799,0.014693711264828706,0.034313406681217296,range_bound
2023-05-26,-0.12148936708528024,0.01468972938331928,0.03426258890073641,range_bound
2023-05-30,-0.12169466009606889,0.014706193569441205,0.03461578562283718,range_bound
2023-05-31,-0.12239480746943998,0.015533888653485522,0.0375001328412613,range_bound
2023-06-01,-0.1320099389849423,0.020983788572734165,0.04095847391658902,range_bound
2023-06-02,-0.13163010143267206,0.02114664556018029,0.04155885201963638,trending_up
