,alpha_annual,beta_mkt,r2,regime
2023-03-06,0.3194161350496463,-0.11718975679629269,0.009743584701994767,trending_up
2023-03-07,0.31575496594142916,-0.1173366118718371,0.009765137049030592,range_bound
2023-03-08,0.2124723903764405,-0.10554854129368943,0.0077618838656020595,trending_up
2023-03-09,0.22145848130502066,-0.10555626637272315,0.007763849173820003,range_bound
2023-03-10,0.17405352904757776,-0.08782356092849052,0.0052948712861980995,range_bound
2023-03-13,0.24777288753396665,-0.10213473069272513,0.007136381731116859,range_bound
2023-03-14,0.25736058275321283,-0.10339518020318708,0.0073127776635809605,range_bound
2023-03-15,0.38419780635669776,-0.07175169787447729,0.003524665152244033,range_bound
2023-03-16,0.39276583539876864,-0.07364234478165546,0.0037161911950126525,range_bound
2023-03-17,0.34467391674058767,-0.0996661033657339,0.006876066465744457,range_bound
2023-03-20,0.2876204804937521,-0.09505218310795654,0.006255554924298967,range_bound
2023-03-21,0.27689260026394114,-0.0968522989528303,0.006506086530583821,range_bound
2023-03-22,0.35010696226982696,-0.09604406818204379,0.006432802604079191,trending_down
2023-03-23,0.30644748156574075,-0.08574433219144788,0.005154684270361809,trending_down
2023-03-24,0.3591166326061308,-0.09399287345235396,0.006214599332619253,trending_down
2023-03-27,0.27430308032237005,-0.1277705996187367,0.01152552475167612,trending_down
2023-03-28,0.2459797495992082,-0.13339113675083555,0.01251964193882571,trending_down
2023-03-29,0.20318062624950173,-0.14146727696106734,0.014020127838326402,range_bound
2023-03-30,0.24450281328753753,-0.13223285161296944,0.012286215628176445,range_bound
2023-03-31,0.2556117232571602,-0.13115439715521143,0.012098219589451786,range_bound
2023-04-03,0.29253059219543043,-0.1209363197083101,0.010293035617580326,range_bound
2023-04-04,0.38736799249077025,-0.09531751161620065,0.006477149544286909,range_bound
2023-04-05,0.3612098996440849,-0.09315683010081442,0.0061778166817351154,range_bound
2023-04-06,0.416158208000045,-0.07621004670127506,0.0041620752733990685,range_bound
2023-04-13,0.44840799908110607,-0.07429660876503993,0.003960007620508521,range_bound
2023-04-14,0.3894217422997819,-0.08687835249002501,0.005357966785973556,range_bound
2023-04-17,0.34195685640376117,-0.08354615950872893,0.004953512768532842,range_bound
2023-04-18,0.37015768430253804,-0.08216816658502671,0.00479446523055338,range_bound
2023-04-19,0.2706945939427092,-0.05011038296250912,0.0018368344287624794,range_bound
2023-04-20,0.26254053483291306,-0.04991684431754256,0.0018223766101419514,range_bound
2023-04-21,0.24625889241050203,-0.046634916638211954,0.0015869170503984842,range_bound
2023-04-24,0.291695599181917,-0.03392145374917651,0.0008454445895758056,range_bound
2023-04-25,0.16049299686127938,0.03986717551229761,0.0012146455967608771,range_bound
2023-04-26,0.21563945501795945,0.02222428593850983,0.0003717224469367286,range_bound
2023-04-27,0.20905825529513877,0.025098550146425154,0.00047257024115043844,range_bound
